trip_id,stop_count,actual_duration,predicted_duration
8134535,76,5739,5721.0
8134539,72,4519,4108.0
8134549,24,1386,1312.0
8134550,27,1346,1634.0
8134577,52,2808,2203.0
8134583,51,2877,2427.0
8134584,49,2126,2207.0
8134652,42,3248,3022.0
8134656,43,4197,3313.0
8134662,72,3673,3973.0
8134665,63,3458,3903.0
8134713,64,4215,4112.0
8134715,63,5146,4422.0
8134721,35,1575,1706.0
8134740,50,3675,3170.0
8134741,50,3707,3130.0
8134743,46,3643,2914.0
8134748,47,2525,2844.0
8134760,81,6629,5659.0
8134761,78,5519,5862.0
8134763,56,3258,3785.0
8134789,17,1334,1132.0
8134791,17,1142,1166.0
8134854,75,5219,4989.0
8134856,74,5284,5023.0
8134864,52,4291,4174.0
8134918,59,3823,3271.0
8134921,59,5356,4551.0
8134922,59,4357,3937.0
8134925,59,4335,4429.0
8134928,59,3031,3083.0
8134932,36,2106,2436.0
8134951,43,3478,3270.0
8134954,43,4457,3626.0
8134958,43,2960,3421.0
8134964,39,2509,2499.0
8134965,48,3136,3320.0
8134966,48,3954,3755.0
8134969,49,3406,3589.0
8135063,60,4786,3926.0
8135064,66,4408,4152.0
8135067,65,5303,4702.0
8135069,39,3012,2838.0
8135084,38,1516,1923.0
8135089,36,2721,2524.0
8135090,38,2767,2477.0
8135091,35,2614,2511.0
8135092,38,2704,2563.0
8135098,38,2671,2291.0
8135120,50,4134,4145.0
8135126,54,4275,3714.0
8135129,54,3753,3700.0
8135184,69,5208,4874.0
8135185,67,3967,4224.0
8135222,74,5009,4263.0
8135274,56,2774,3401.0
8135275,59,3282,3190.0
8135287,67,3334,3499.0
8135288,62,3467,3683.0
8135289,67,4096,3966.0
8135290,63,4582,4208.0
8135291,64,4851,3900.0
8135294,63,5470,4427.0
8135295,66,4298,4042.0
8135318,35,1671,1391.0
8135323,32,1395,1418.0
8135324,36,1806,1719.0
8135325,30,1371,1323.0
8135328,34,1757,1685.0
8135329,32,1512,1534.0
8135331,32,1963,1592.0
8135338,37,1523,1711.0
8135342,35,1239,1374.0
8135344,37,2708,2437.0
8135345,34,2357,2336.0
8135347,21,1530,1333.0
8135355,34,2058,1979.0
8135393,45,3408,3122.0
8135397,40,3126,2578.0
8135436,36,1333,1522.0
8135440,36,2303,2018.0
8135441,36,1775,1849.0
8135442,35,1932,2069.0
8135450,51,3291,3151.0
8135456,56,4195,3790.0
8135469,43,4002,3530.0
8135470,43,4815,3587.0
8135472,42,4331,3620.0
8135512,88,6264,5900.0
8135514,37,2251,2434.0
8135515,86,4964,5994.0
8135525,66,3642,3754.0
8135526,69,3754,4128.0
8135533,42,2430,3002.0
8135549,40,2086,2012.0
8135553,41,2774,2623.0
8135560,40,2480,2648.0
8135577,38,2022,1797.0
8135578,34,1650,1695.0
8135579,38,2258,1942.0
8135580,34,2113,1890.0
8135584,33,2094,2083.0
8135586,34,1883,2097.0
