trip_id,stop_count,actual_duration,predicted_duration
6832522,66,3541,3742.0
6832527,76,6753,5608.0
6832530,44,3181,3034.0
6832531,81,5038,4483.0
6832584,92,6230,6070.0
6832657,31,1121,1703.0
6832661,32,1483,1580.0
6832665,31,1561,1644.0
6832666,37,1879,2113.0
6832687,43,3697,3994.0
6832689,43,3926,3880.0
6832700,15,1097,1077.0
6832712,12,600,647.0
6832717,10,576,530.0
6832726,66,5768,5440.0
6832739,72,5377,5014.0
6832742,68,5079,5018.0
6832743,67,5571,4924.0
6832745,72,4384,4819.0
6832749,34,1676,1816.0
6832754,37,1361,1622.0
6832755,35,1059,1494.0
6832757,68,5088,4770.0
6832758,72,5146,4722.0
6832760,66,5845,4795.0
6832777,40,3132,2608.0
6832780,43,2593,2704.0
6832786,45,4136,3632.0
6832789,41,3014,3463.0
6832796,88,5478,5951.0
6832822,82,5503,6040.0
6832825,83,5942,6049.0
6832826,89,5071,5363.0
6832837,70,4332,4555.0
6832838,60,5596,4814.0
6832846,66,4303,5339.0
6832847,64,4778,4500.0
6832849,64,5411,4903.0
6832856,37,1644,1721.0
6832872,35,1756,2013.0
6832873,31,1950,1989.0
6832881,31,1435,1725.0
6832892,35,1856,2035.0
6832906,46,4215,3698.0
6832908,22,1716,2214.0
6832932,41,3438,3103.0
6832933,45,3570,3412.0
6832936,38,3099,3233.0
6832941,46,2880,2952.0
6832942,41,2278,2401.0
6832947,58,4358,4146.0
6832955,58,3153,3325.0
6832963,35,1548,1435.0
6832969,15,845,791.0
6832981,2,309,208.0
6832983,2,293,215.0
6832996,2,196,209.0
6832998,1,151,104.0
6833002,23,1021,1402.0
6833006,23,1448,1485.0
6833008,22,1482,1506.0
6833010,20,1370,1431.0
6833011,24,1583,1455.0
6833012,22,1297,1288.0
6833014,23,1302,1195.0
6833042,43,2925,3003.0
6833043,48,2616,2813.0
6833046,52,4186,4346.0
6833049,68,4572,5333.0
6833052,35,2521,2785.0
6833055,68,4165,4444.0
6833056,64,3569,3613.0
6833057,33,1330,1605.0
6833068,51,3716,2995.0
6833077,17,992,1198.0
6833078,19,1899,1388.0
6833080,28,2047,1705.0
6833081,24,1426,1486.0
6833086,19,757,766.0
6833096,68,4438,4808.0
6833097,74,6019,5557.0
6833098,66,5080,4989.0
6833099,74,5582,5708.0
6833102,64,5370,4599.0
6833133,46,3409,3453.0
6833134,46,3297,3344.0
6833137,49,3678,3694.0
6833138,51,3680,3851.0
6833139,41,3025,3339.0
6833140,47,3500,3337.0
6833142,48,2658,2824.0
6833145,42,2166,2186.0
6833148,77,5372,5513.0
6833149,80,6309,5580.0
6833154,60,4460,4426.0
6833156,54,4378,4329.0
6833164,64,3056,3812.0
6833214,48,5011,5432.0
6833215,27,2286,2250.0
6833216,23,1813,1914.0
6833219,47,3716,3432.0
6833232,36,3191,3255.0
6833234,54,4658,4423.0
6833237,54,2552,2945.0
6833241,67,5143,4849.0
6833262,14,835,732.0
6833274,54,3660,4120.0
6833275,80,5376,4907.0
6833276,84,4466,4890.0
6833290,49,4282,3767.0
6833291,46,4528,3822.0
6833303,25,1693,1620.0
6833308,21,1213,1383.0
6833328,39,2720,3023.0
6833330,39,3325,2939.0
6833342,69,4303,4142.0
6833369,41,2862,2641.0
6833371,39,2398,2556.0
6833375,38,2748,2655.0
6833385,64,4063,4561.0
6833386,67,4472,5198.0
6833410,51,4565,4637.0
6833433,54,3155,3554.0
6833434,54,4411,4012.0
6833441,40,2805,2963.0
6833442,43,2274,2929.0
6833444,40,3197,2943.0
6833447,39,3400,3129.0
6833448,36,2473,2891.0
6833464,58,3965,3933.0
6833466,57,4089,3962.0
6833469,59,5409,4929.0
6833470,59,2911,2935.0
6833474,62,4988,4702.0
6833476,61,5107,5007.0
6833477,63,5432,4645.0
6833478,65,4790,4625.0
6833480,41,2282,2395.0
6833483,39,2080,2406.0
6833489,1,136,70.0
6833494,24,1834,1765.0
6833526,45,2802,2715.0
6833528,35,1735,1685.0
6833579,50,3649,3594.0
6833581,50,3445,3337.0
6833600,50,4103,3610.0
6833602,50,4126,3859.0
6833608,48,3189,3082.0
6833609,45,2901,2907.0
6833610,49,2761,2731.0
6833618,67,5178,5324.0
6833622,40,2302,3140.0
6833625,41,2371,2504.0
6833628,22,1055,1175.0
6833629,24,1451,1487.0
6833630,24,3993,3966.0
6833632,38,1721,2182.0
6833634,38,2136,2662.0
6833642,38,3115,2890.0
6833645,54,3273,3528.0
6833648,51,3617,3560.0
6833650,51,3480,3695.0
6833657,54,2856,2834.0
6833675,41,2734,2884.0
6833677,46,3554,3546.0
6833679,39,3481,3129.0
6833685,21,997,1037.0
6833689,80,6236,5958.0
6833690,57,5479,4835.0
6833691,88,6516,6387.0
6833695,42,3183,3536.0
6833696,41,4149,3600.0
6833697,37,5036,3482.0
6833701,42,3160,3257.0
6833703,43,3217,2922.0
6833706,87,5324,5053.0
6833708,57,2952,2809.0
6833710,57,3048,2945.0
6833735,59,3449,4551.0
6833736,41,2921,3099.0
6833746,62,3757,3868.0
6833770,82,6531,6038.0
6833792,37,2311,2661.0
6833794,38,2323,2462.0
6833806,38,2524,1972.0
6833808,49,3332,3921.0
6833813,45,2865,2811.0
6833817,36,2484,2239.0
6833819,36,2448,2018.0
6833822,44,2894,2894.0
6833844,54,4454,3699.0
6833849,29,1245,1545.0
6833850,54,3029,3178.0
6833851,58,3148,3392.0
6833863,5,539,307.0
6833866,7,327,396.0
6833870,16,889,1097.0
6833923,62,3431,3743.0
