trip_id,stop_count,actual_duration,predicted_duration
6288716,38,1792,2057.0
6288717,30,1670,1470.0
6288759,51,3449,3322.0
6288771,16,1004,897.0
6288789,47,3333,2959.0
6288790,53,3586,3766.0
6288871,15,1190,1229.0
6288872,8,558,530.0
6288875,38,2490,2568.0
6288892,34,1661,1980.0
6288933,85,4386,4302.0
6288936,78,4776,4067.0
6288937,89,3908,4207.0
6288956,1,95,42.0
6288962,13,672,825.0
6288963,11,598,557.0
6288965,8,322,339.0
6289006,41,1840,1813.0
6289007,40,1927,2020.0
6289109,46,3877,2858.0
6289145,64,4521,4427.0
6289146,65,3460,3748.0
6289147,65,3782,4477.0
6289148,63,3286,3421.0
6289155,36,1878,2046.0
6289163,35,1846,2120.0
6289165,29,1891,1773.0
6289166,35,2237,1960.0
6289169,26,1174,1323.0
6289170,32,1396,1318.0
6289274,8,303,540.0
6289302,35,1652,1628.0
6289304,35,1276,1626.0
6289305,31,1340,1310.0
6289306,34,1419,1535.0
6289309,32,1239,1212.0
6289310,35,1165,1380.0
6289311,32,1046,1137.0
6289410,22,1294,1464.0
6289519,22,1385,1410.0
6289535,33,2622,2253.0
6289546,17,1365,1427.0
6289548,16,1310,1501.0
6289556,30,1468,1696.0
6289560,8,351,545.0
6289585,60,4536,3783.0
6289587,65,4091,3850.0
6289644,43,2610,3095.0
6289646,38,2420,2482.0
6289648,36,1750,1977.0
6289671,50,3847,3299.0
6289673,56,3482,3284.0
6289729,18,1461,1593.0
6289763,32,2779,2412.0
6289766,47,3414,3381.0
6289784,25,2088,2011.0
6289785,21,1408,1355.0
6289786,3,180,170.0
6289787,21,797,1217.0
6289799,38,2656,2420.0
6289800,41,2292,2578.0
6289857,15,1071,1215.0
6289878,24,2079,1808.0
6289910,42,1595,1835.0
6289911,39,1922,1944.0
6289912,42,1645,1806.0
6290010,51,2529,2401.0
6290134,41,3077,2912.0
6290160,1,210,96.0
6290162,7,384,520.0
6290173,19,1401,1576.0
6290174,20,1184,1560.0
6290334,38,2410,2313.0
6290392,21,2243,1809.0
6290429,77,3487,4043.0
6290536,20,1214,1150.0
6290554,56,2700,2603.0
6290579,61,4430,4321.0
6290581,58,3546,3472.0
6290688,31,1325,1597.0
6290689,32,1844,1647.0
6290691,32,1497,1527.0
6290699,32,1361,1665.0
6290700,35,1838,1885.0
6290702,20,711,1006.0
6290709,21,930,1025.0
6290750,21,1253,1325.0
6290909,6,220,279.0
6290911,1,4,6.0
6290974,58,3980,3720.0
6290978,60,3908,3790.0
6290979,53,3394,3280.0
6291007,58,3227,3851.0
6291053,44,3413,3799.0
6291056,33,2142,2451.0
6291186,21,1971,1686.0
6291228,48,2383,3084.0
6291234,54,3544,3469.0
6291235,60,3493,3478.0
6291237,60,3416,3050.0
6291238,22,1106,1049.0
6291263,53,4037,3800.0
6291328,11,978,1067.0
6291502,7,460,372.0
6291509,14,1107,1227.0
6291549,17,1180,1190.0
6291550,14,718,819.0
6291552,18,1028,973.0
6291576,25,2391,2244.0
6291579,22,1845,1992.0
6291580,22,1670,1791.0
6291581,23,1532,1850.0
6291582,23,1876,1619.0
6291587,50,3644,3067.0
6291592,45,2241,2332.0
6291634,15,1273,1190.0
6291870,24,2488,1736.0
6291875,26,2266,1799.0
6291904,47,2652,2262.0
6292007,28,2062,1721.0
6292119,44,2661,2429.0
6292120,20,998,1102.0
6292163,25,1860,1803.0
6292266,18,1324,1274.0
6292270,35,2691,2645.0
6292295,31,1932,1797.0
6292316,53,4678,3664.0
6292338,25,1696,1595.0
6292429,22,1707,1642.0
6292431,22,1562,1600.0
6292432,23,1774,1781.0
6292434,24,1511,1608.0
6292465,3,220,261.0
6292472,1,137,127.0
6292475,21,1505,1595.0
6292479,21,1502,1381.0
6292480,17,1081,1009.0
6292515,39,2414,2357.0
6292549,44,3646,2912.0
6292639,21,840,1021.0
6292651,12,690,742.0
6292653,40,2870,2746.0
6292658,36,2233,2348.0
6292782,1,36,161.0
6292820,31,1536,1515.0
6292821,33,1874,1823.0
6293016,11,820,758.0
6293017,8,907,1011.0
