segment,count,mean,std,mae,rmse,r2
11_14,1561,66.0,44.0,28.515595684125117,32.87179055725308,0.008494173047098097
110_112,484,108.0,39.0,26.57615286379454,33.66685900235503,0.10994055921243151
1100_100,639,42.0,19.0,12.623739890616843,16.01356515146916,0.08396056753314218
1101_1102,404,33.0,11.0,8.439482833453011,9.598110216592374,0.09574647625135979
1102_1103,403,24.0,11.0,9.387757078741851,10.540361767914396,0.02551243916449919
1103_1104,403,53.0,13.0,9.451662738206323,11.823553449577306,0.12041650636021128
1105_1107,394,72.0,22.0,11.123923519777984,13.726194183265786,-0.37513237217891127
1107_1108,393,27.0,11.0,8.906208407530768,10.22940481033005,0.01253940476763249
1108_1109,388,36.0,17.0,12.282566519121083,15.449247278118083,0.03854876258184092
1109_1110,389,29.0,19.0,11.790253509397491,14.224211311545135,0.07203954536124513
1110_1111,397,35.0,30.0,16.693227317234953,22.00140072559078,0.02873528935573688
1111_1112,392,68.0,22.0,14.99386868957867,19.10075379326868,0.13073267359310947
1111_2323,394,83.0,20.0,13.908432144074002,17.461314885231342,0.13640545691234662
1111_2404,241,80.0,18.0,11.774789032272112,14.830703575585382,0.11738889745028136
1112_1113,394,40.0,16.0,11.33966875340455,14.15670201697748,0.06632914526069222
1113_1114,397,44.0,16.0,11.831516352072404,14.213864578091277,0.02512873731167453
1114_1115,391,43.0,21.0,14.630669809639334,18.836417334062553,0.06872416207694476
1115_2437,387,62.0,17.0,12.659268778536925,16.723600503587956,-0.03805285972092842
1117_1118,625,39.0,15.0,11.051132765403088,14.01421991444481,0.07301728347078662
1118_1119,625,23.0,12.0,9.423002871145588,10.837078414146792,0.043386556906852336
1119_1120,601,44.0,24.0,13.817025330969214,17.9204641008094,0.058368135794442666
112_113,1378,113.0,35.0,23.338646394090297,29.38471011736595,0.11713382297273112
1120_1164,377,160.0,84.0,63.45139699761455,86.66395523108605,0.0017992637415514823
1121_1122,1212,37.0,16.0,11.013097215128978,14.145980388624988,0.0638318725214152
1122_1123,1248,25.0,10.0,6.415544362653488,8.44490451651896,0.06894594894473893
1123_1124,1252,22.0,12.0,6.91990124888959,8.730381756002192,0.05375497723358946
1124_1125,1240,60.0,27.0,15.884079460431023,20.14922128188754,0.15232297023199448
1125_1127,1243,81.0,28.0,18.89381030162675,23.963760922776515,0.21641610194538063
1127_1130,1246,75.0,27.0,17.478195443617796,23.04651834493753,0.10323153776126603
113_114,975,29.0,22.0,12.49243365574258,15.582210707440884,0.02601904227653251
1130_1140,950,120.0,57.0,40.49411516367836,50.71609784803285,0.16780700584126607
1130_2550,286,64.0,31.0,23.386952297693238,28.784907515062496,0.1489241380814147
1135_7064,422,60.0,14.0,10.117971774136482,12.46629868384776,0.06979303123260705
1137_5131,414,105.0,36.0,26.414788464946064,32.962591434150156,0.1846272239150727
114_115,978,62.0,26.0,20.71978888497487,24.848787206110245,0.06886038613972811
1140_1141,681,66.0,18.0,12.506796494424794,15.911242570771313,0.08147494859314786
1140_2515,583,56.0,25.0,17.08218846551315,21.701501034632376,0.1310663099787629
1141_1142,666,36.0,12.0,9.918718735627596,11.263523570216933,0.11019427106404478
1142_1143,369,81.0,22.0,18.453234445258076,21.690453815242197,-0.008695942907167575
1143_1144,213,10.0,4.0,1.3182037979909103,1.7884546031535826,0.11440165309541916
1144_1145,15,103.0,48.0,33.452082522706085,38.71935814719579,0.12951681664429993
1145_4869,2,276.0,324.0,358.3478965578354,385.7761884378385,-0.24313598487776633
115_37,1462,54.0,23.0,16.784409335519054,21.41337959415493,0.08790725303185165
1150_1151,713,78.0,27.0,20.581421645732156,25.68392635420844,0.0276133689052519
1151_1152,709,24.0,13.0,10.622872895598169,12.088104043728434,0.029423686568744722
1152_1153,710,53.0,14.0,11.015957827049155,13.281349765978499,-0.05158709313453347
1153_1154,709,30.0,14.0,9.612573700472497,11.464632893253269,0.020818001461522018
1154_946,702,94.0,29.0,19.977887189971767,25.424133645552356,0.15198588839824956
1155_1157,1275,57.0,17.0,11.755510835239031,14.478961088880407,0.10668135951441815
1157_1158,1285,64.0,26.0,18.413752467432985,23.088236593043497,0.13138753140243442
1158_1159,1274,44.0,21.0,15.21318277952223,19.140860756018892,0.0908907255320398
1159_1160,1278,39.0,16.0,11.283058268333525,14.404422208007892,0.09803265859414612
116_117,500,22.0,20.0,12.676126669282755,14.836031993094007,0.05927813047014363
1160_1161,1286,25.0,11.0,7.17591857784558,9.343522053347813,0.03272562422054626
1161_1162,1240,32.0,25.0,11.616007381367611,16.188085764858492,0.043064215075927836
