trip_id,stop_count,actual_duration,predicted_duration
7323467,65,2803,3225.0
7323503,4,361,367.0
7323504,45,2152,2105.0
7323522,48,2973,2533.0
7323523,29,929,1234.0
7323718,2,85,90.0
7323719,34,1618,1448.0
7323733,28,1374,1485.0
7323734,48,2132,2425.0
7323744,42,2272,2259.0
7323790,25,1615,1330.0
7323791,39,1671,2003.0
7323847,39,1618,1439.0
7323848,54,1714,1786.0
7324019,69,3375,3311.0
7324223,6,219,229.0
7324224,34,1153,1297.0
7324245,61,2596,2798.0
7324255,69,3755,3796.0
7324294,16,851,688.0
7324295,55,3232,2859.0
7324328,65,3478,3203.0
7324401,31,1524,1451.0
7324402,37,1952,1857.0
7324411,35,1493,1399.0
7324443,63,3348,3023.0
7324452,11,617,526.0
7324453,62,3174,2923.0
7324481,25,1421,1318.0
7324482,30,1545,1880.0
7324516,73,3159,3450.0
7324535,14,820,769.0
7324536,32,1681,1610.0
7324573,21,928,1003.0
7324574,23,1089,1093.0
7324581,69,3607,3624.0
7324600,47,2113,2534.0
7324704,10,310,341.0
7324705,13,409,428.0
7324734,41,1677,2042.0
7324735,22,932,1152.0
7324811,24,1098,1386.0
7324812,46,2616,2602.0
7324915,80,3226,3485.0
7324991,29,1541,1312.0
7325269,44,2992,2922.0
7325362,28,1211,1118.0
7325363,38,1200,1582.0
7325498,9,420,452.0
7325499,19,760,876.0
7325604,24,2637,1242.0
7325605,34,1049,1205.0
7325681,3,189,221.0
7325682,35,2343,1965.0
7325691,47,2644,2510.0
7325736,29,1473,1932.0
7325737,40,2258,2157.0
7325772,55,2815,3056.0
7325783,48,2304,1911.0
7325784,101,4053,4159.0
7325804,38,1346,1454.0
7325805,38,1562,1564.0
7325945,59,3050,2874.0
7325989,71,4193,3600.0
7326190,45,2766,2684.0
7326295,16,1173,772.0
7326296,23,865,1117.0
7326320,42,2671,2447.0
7326340,43,2266,2277.0
7326411,8,445,634.0
7326412,31,1996,1916.0
7326438,24,900,922.0
7326439,27,1162,1087.0
7326582,38,1570,1713.0
7326583,40,1487,1711.0
7326991,4,313,375.0
7326992,47,2397,2509.0
7327083,33,1401,1519.0
7327106,17,800,855.0
7327107,16,989,983.0
7327147,49,2010,1932.0
7327186,24,1311,1130.0
7327187,37,1596,1670.0
7327241,1,37,36.0
7327242,3,235,296.0
7327243,26,1274,1308.0
7327256,54,2666,2955.0
7327335,38,1930,1884.0
7327612,34,1634,1552.0
7327613,64,2520,2805.0
7327640,66,3091,3035.0
7327664,58,3205,3219.0
7327689,68,3397,3266.0
7327777,35,1533,1495.0
7327778,43,1671,1722.0
7327819,10,481,465.0
7327820,58,3057,2993.0
7327829,64,3727,3596.0
7327839,31,1222,1537.0
7327840,49,2206,2236.0
7327855,60,2935,3038.0
7327899,57,2796,2334.0
7327905,42,2385,2173.0
7327906,18,722,691.0
7327926,11,315,355.0
7327927,38,3029,2386.0
7327964,3,222,232.0
7327965,24,842,880.0
7328094,58,3450,3184.0
7328183,41,2168,1763.0
7328184,42,1782,1782.0
7328194,10,483,450.0
7328195,42,1619,1897.0
7328257,38,2128,1796.0
7328380,60,3856,3445.0
7328416,5,392,377.0
7328417,48,2002,2007.0
7328476,44,1417,1763.0
7328477,40,1688,1595.0
7328522,14,516,564.0
7328523,51,2854,2621.0
7328563,45,2505,2621.0
7328740,50,2447,2506.0
7328820,67,3732,3486.0
7328849,58,3379,3052.0
7328913,56,2288,2291.0
7329001,3,193,375.0
7329002,34,1337,1709.0
7329018,32,1887,1566.0
7329019,29,1407,1563.0
7329086,2,74,65.0
7329087,46,2909,2665.0
7329098,16,2098,1039.0
7329099,43,1842,1990.0
7329109,19,1019,894.0
7329110,30,1528,1748.0
7329157,26,1288,1346.0
7329158,40,2071,1708.0
7329212,63,2962,2755.0
7329213,39,1313,1394.0
7329248,53,2480,2654.0
7329276,23,1254,1032.0
7329277,54,2134,2451.0
7329317,15,609,620.0
7329318,12,539,592.0
7329456,23,919,930.0
7329491,32,2037,1788.0
7329492,30,1578,1670.0
7329502,33,2057,1867.0
7329600,30,1381,2216.0
7329601,60,2900,2917.0
7329676,48,2201,2610.0
7329721,25,1074,1288.0
7329789,13,854,675.0
7329790,61,2811,2837.0
7329818,84,4595,4413.0
7329842,2,236,273.0
7329843,49,2124,2516.0
7329871,15,598,593.0
7329872,37,1345,1285.0
7329884,58,1841,2063.0
7329885,57,2159,2314.0
7329931,23,1223,1146.0
7329932,22,934,1160.0
7329942,42,2568,1968.0
7329943,52,2033,2146.0
7329989,17,930,897.0
7329990,47,2186,2613.0
7330056,43,1981,2031.0
7330083,40,1788,1835.0
7330084,58,2505,2686.0
7330378,80,4921,4246.0
7330443,54,2335,2643.0
7330528,38,1846,1666.0
7330529,55,2854,2843.0
7330609,21,2326,1919.0
7330610,58,3470,3146.0
7330668,41,1695,1634.0
7330669,34,1258,1390.0
7330717,79,4407,3587.0
7330718,84,3284,3582.0
7330769,22,922,1229.0
7330770,61,3343,3243.0
7330793,32,1356,1235.0
7330794,35,874,1291.0
7330825,41,2042,2110.0
7330826,49,1841,2170.0
7330867,91,4383,4053.0
7330868,83,3204,3057.0
7330999,1,92,63.0
7331000,54,2058,2139.0
7331031,9,659,643.0
7331032,48,2985,2859.0
7331104,19,758,860.0
7331205,24,1199,1201.0
7331231,49,2443,2941.0
7331273,5,396,702.0
7331274,61,3728,3228.0
7331348,52,2357,2171.0
7331349,62,1819,2142.0
7331357,48,2620,2482.0
7331409,10,277,290.0
7331410,12,435,390.0
7331419,2,391,511.0
7331420,43,2188,2419.0
7331481,37,2151,2046.0
7331549,35,1931,1900.0
7331671,52,2953,2790.0
7331698,64,4062,3248.0
7331729,50,2824,2661.0
7331749,29,1452,1185.0
7331750,35,1658,1711.0
7331840,67,3438,3632.0
7331892,45,2021,1801.0
7331893,51,2092,2015.0
7331943,42,2026,1881.0
7331944,49,1747,1967.0
7331970,26,1372,1557.0
7331971,21,891,984.0
7331987,60,2972,3061.0
7332016,2,112,69.0
7332017,41,2779,2290.0
7332221,3,103,290.0
7332222,38,2400,2496.0
