trip_id,stop_count,actual_duration,predicted_duration
7136499,32,1216,1306.0
7136500,35,1464,1507.0
7136501,32,1235,1333.0
7136503,32,1582,1448.0
7136506,36,2106,1821.0
7136512,37,1756,1867.0
7136514,37,1942,1861.0
7136519,32,1275,1342.0
7136557,59,4045,3767.0
7136558,54,3541,3369.0
7136561,59,3238,3323.0
7136562,51,3011,3068.0
7136607,43,2390,2532.0
7136608,42,2224,2391.0
7136612,44,2132,2397.0
7136614,42,1884,2090.0
7136621,90,5259,5329.0
7136622,78,4441,4405.0
7136625,58,2312,2284.0
7136701,32,1532,1502.0
7136702,37,2000,1870.0
7136703,31,1671,1510.0
7136709,32,1758,1526.0
7136710,35,2074,1801.0
7136712,37,1660,1812.0
7136714,37,1389,1682.0
7136721,68,4659,3700.0
7136730,31,1673,1996.0
7136768,54,4031,3993.0
7136772,53,4062,3898.0
7136774,54,2835,3427.0
7136777,28,1442,1580.0
7136782,41,2690,2682.0
7136791,41,2971,2733.0
7136792,36,2048,1915.0
7136793,89,4965,4991.0
7136796,83,4965,5589.0
7136797,89,6015,5789.0
7136798,82,5307,5508.0
7136806,52,3261,3578.0
7136807,57,3467,3828.0
7136808,52,3434,3843.0
7136872,31,1900,1979.0
7136873,30,1891,2420.0
7136875,31,1809,1768.0
7136880,28,1211,1521.0
7136884,80,5866,5192.0
7136917,71,5410,4995.0
7136918,38,2430,2907.0
7136924,54,3810,4031.0
7136926,54,3944,4004.0
7136931,60,3237,3180.0
7136932,33,2649,2309.0
7136983,67,3706,4021.0
7136985,67,5437,4949.0
7136987,69,5507,5100.0
7136991,48,2186,2679.0
7136992,60,3183,3777.0
7136994,60,4237,4123.0
7136997,56,2700,3679.0
7137027,23,1270,1369.0
7137035,47,3415,3484.0
7137038,44,2995,3551.0
7137041,53,2561,2410.0
7137155,70,5015,4947.0
7137156,66,4087,4440.0
7137157,74,4652,4517.0
7137178,69,3835,4019.0
7137182,80,4431,4247.0
7137284,67,4985,4462.0
7137285,74,3931,4604.0
7137287,35,2232,2165.0
7137288,39,2444,2658.0
7137289,34,2817,2301.0
7137403,34,1364,1814.0
7137436,55,3972,3924.0
7137438,58,3300,4096.0
7137610,68,4450,4299.0
7137613,72,5265,5181.0
7137614,11,437,814.0
7137617,75,4153,4512.0
7137632,48,3820,3455.0
7137648,40,2303,2301.0
7137666,44,2765,3464.0
7137667,47,3199,3339.0
7137672,44,3738,4017.0
7137711,51,3858,3615.0
7137715,44,3392,2839.0
7137720,50,2644,2595.0
7137748,54,2816,3512.0
7137754,52,3250,3044.0
7137757,45,1896,2065.0
7137768,66,5216,4644.0
7137798,65,4797,4533.0
7137805,69,3620,3809.0
7137947,19,833,1003.0
7137951,19,1172,1168.0
7137957,17,917,887.0
7137958,19,844,929.0
7137959,17,831,815.0
7137962,83,5813,5661.0
7137964,71,4556,4242.0
7137966,32,1093,1285.0
7137986,75,4583,4517.0
7137992,64,4573,4461.0
7137995,67,3322,3632.0
7138015,72,4212,4388.0
7138018,65,3368,3888.0
7138076,54,3230,3439.0
7138078,30,1816,2089.0
7138079,58,3422,4082.0
7138080,54,3316,3539.0
7138081,58,4140,4012.0
7138174,58,4111,3878.0
7138176,56,4067,3929.0
7138182,58,2883,3451.0
7138187,57,2944,3103.0
7138197,56,2508,3126.0
7138272,55,2586,3876.0
7138273,57,2321,2516.0
7138278,75,4866,5382.0
7138282,73,4871,4312.0
7138478,65,5722,4597.0
7138480,68,4743,4243.0
7138481,62,3715,3232.0
7138494,73,4195,3956.0
7138508,69,3635,4228.0
7138513,66,3732,4347.0
7138514,69,4499,4623.0
7138587,30,2235,2124.0
7138589,61,4062,4192.0
7138590,62,3944,3992.0
7138593,60,3484,3298.0
7138594,28,1180,1352.0
7138617,46,2625,3067.0
7138628,40,2299,2441.0
7138630,41,2593,2342.0
7138666,50,3319,3662.0
7138668,58,3639,4087.0
7138714,62,4471,4075.0
7138715,65,4446,4603.0
7138717,34,1949,2712.0
7138730,55,3268,2940.0
7138731,49,3103,2981.0
7138819,45,2973,2671.0
7138820,55,3012,2925.0
7138821,49,2728,3069.0
7138822,56,2388,3006.0
7138867,17,849,1002.0
7138870,19,1047,1170.0
7138874,19,758,1025.0
7138876,19,911,974.0
7138878,19,641,887.0
7138880,63,3661,4297.0
7138882,65,4727,4778.0
7138884,61,3257,4246.0
7138885,70,3442,4034.0
7138910,40,1873,2266.0
7138911,48,2458,2821.0
7138912,44,2636,2698.0
7138913,48,2420,3097.0
7138914,42,2516,2807.0
7138916,43,2711,2841.0
7138923,48,2531,2668.0
7138924,42,1768,2151.0
7138926,35,1598,1713.0
7138929,36,1660,1830.0
7138971,24,1379,1330.0
7138975,29,1111,1245.0
7139008,47,2875,3323.0
7139010,47,2845,3332.0
7139011,46,2369,3082.0
7139013,47,2735,3117.0
7139017,49,2591,2861.0
7139054,61,4369,4223.0
7139056,61,4277,4204.0
7139058,59,3144,3698.0
