trip_id,stop_count,actual_duration,predicted_duration
7500986,24,1609,1583.0
7500988,25,1770,1653.0
7500991,21,1224,1257.0
7501049,17,739,830.0
7501050,19,977,954.0
7501058,19,1084,1080.0
7501060,67,3313,3796.0
7501061,70,5056,4437.0
7501062,65,4839,4481.0
7501063,64,4170,4406.0
7501066,67,4855,4879.0
7501068,66,4822,4070.0
7501108,50,3474,3310.0
7501136,61,4657,4519.0
7501137,64,3873,4323.0
7501186,50,2762,2633.0
7501187,51,3127,2997.0
7501190,49,3793,3288.0
7501191,42,3828,3029.0
7501194,48,3089,3342.0
7501251,49,3455,2905.0
7501336,85,3740,4295.0
7501338,81,4519,4608.0
7501359,73,4540,4696.0
7501362,68,4330,3594.0
7501401,58,4878,3600.0
7501402,31,2653,1997.0
7501406,61,4408,4006.0
7501407,64,5105,3618.0
7501428,42,2708,2833.0
7501429,53,3193,3152.0
7501431,47,3300,2836.0
7501433,56,4061,3923.0
7501434,52,4095,4019.0
7501447,20,956,1095.0
7501450,23,1258,1424.0
7501466,40,1709,1941.0
7501477,88,6588,5920.0
7501480,83,4649,4420.0
7501481,38,1348,1592.0
7501497,88,5430,4402.0
7501500,77,4952,4384.0
7501501,85,4321,4864.0
7501558,55,2921,2817.0
7501559,57,2328,2789.0
7501561,57,3581,3500.0
7501567,58,3708,3346.0
7501568,55,2978,3674.0
7501570,50,1844,2026.0
7501620,17,778,855.0
7501621,19,1019,975.0
7501691,58,2990,3333.0
7501694,43,3242,2813.0
7501700,47,2554,2566.0
7501785,73,4139,3749.0
7501839,28,2175,1841.0
7501842,63,4008,4064.0
7501844,35,1073,1524.0
7501847,35,2289,2052.0
7501848,36,1693,1954.0
7501850,30,1375,1494.0
7501852,31,1368,1597.0
7501854,35,2195,2112.0
7501856,36,2084,2058.0
7501867,19,986,1075.0
7501868,19,1291,1153.0
7501872,48,3405,3534.0
7501892,25,1308,1333.0
7501893,24,1168,1290.0
7501894,23,1290,1253.0
7501933,50,2662,2729.0
7501936,49,3877,3543.0
7501940,49,3083,3315.0
7501941,50,2954,3271.0
7501942,50,1695,1818.0
7501945,49,2109,2378.0
7501947,44,1827,2042.0
7501948,46,1722,2137.0
7502103,47,3197,2811.0
7502106,57,4282,4225.0
7502111,30,1668,1315.0
7502131,40,2935,2389.0
7502134,38,1723,1808.0
7502199,34,1411,1474.0
7502201,34,1430,1258.0
7502207,68,3038,3569.0
7502208,81,3803,4344.0
7502210,76,4670,4534.0
7502211,35,2610,2438.0
7502254,69,5248,4926.0
7502255,65,3364,3776.0
7502256,16,538,661.0
7502259,13,699,732.0
7502261,12,733,726.0
7502263,15,749,824.0
7502266,11,594,652.0
7502267,16,805,797.0
7502271,14,796,950.0
7502272,15,749,743.0
7502275,85,3572,3831.0
7502280,53,2551,2307.0
7502285,49,2889,2541.0
7502286,53,3241,2320.0
7502339,47,2495,2385.0
7502341,45,2511,2626.0
7502345,50,3615,3344.0
7502351,50,2885,3368.0
7502407,43,2021,2174.0
7502408,41,2036,2123.0
7502409,43,2263,2328.0
7502410,41,2055,2371.0
7502418,43,2232,2406.0
7502424,75,5444,5439.0
7502426,77,4673,5290.0
7502427,86,4131,3532.0
7502431,54,2800,2575.0
7502450,88,6872,5979.0
7502452,89,6317,5837.0
7502468,60,3428,3204.0
7502498,68,3723,3757.0
7502539,73,3398,3378.0
7502541,69,3523,3773.0
7502542,64,4466,4703.0
7502543,67,4890,4203.0
7502548,65,4067,3868.0
7502549,42,1785,1776.0
7502617,59,2422,2942.0
7502621,53,2773,2944.0
7502625,38,2397,2610.0
7502628,40,2564,2934.0
7502672,52,3245,3137.0
7502674,49,3826,3270.0
7502676,52,3692,3639.0
7502680,52,3480,3256.0
7502681,54,3007,2983.0
7502682,52,2575,2769.0
7502731,28,1331,1328.0
7502733,28,1804,1604.0
7502734,24,1380,1334.0
7502735,24,963,963.0
7502876,41,2070,2364.0
7502878,43,2575,2618.0
7502881,46,2745,3025.0
7502884,44,2006,2182.0
7502885,47,2321,2369.0
7502886,44,1539,1890.0
7502899,49,3772,3378.0
7502901,23,1604,1537.0
7502902,26,1664,2015.0
7502906,46,3814,3474.0
7502908,47,3094,3034.0
7502917,81,4883,4412.0
7502951,65,3485,3771.0
7502965,89,4121,4420.0
7502966,88,4863,4894.0
7502987,25,1388,1414.0
7502992,32,1710,2104.0
7502993,66,4571,4575.0
7502994,21,1327,1644.0
7503062,59,3587,3742.0
7503065,59,4032,3953.0
7503066,58,5185,4949.0
7503103,48,3494,3521.0
7503104,46,3074,3147.0
7503105,41,2393,2453.0
7503110,59,3051,2639.0
7503112,58,3375,3203.0
7503116,60,3208,3532.0
7503117,65,4301,3616.0
7503119,29,2153,1744.0
7503181,73,3800,3822.0
7503182,67,4207,4057.0
7503189,66,3689,3446.0
7503191,66,4388,3907.0
7503195,67,3565,3705.0
7503197,64,2684,2831.0
7503198,34,1636,1599.0
7503250,65,3253,3546.0
7503251,64,3902,3493.0
7503253,57,3301,3353.0
7503257,63,4008,4010.0
7503261,54,2992,2506.0
7503268,52,2565,2679.0
7503270,52,2324,2333.0
7503272,52,2236,2066.0
7503279,58,4051,4276.0
7503283,27,2189,2017.0
7503304,53,3600,3581.0
7503308,61,4165,2981.0
7503315,64,4192,4335.0
7503317,63,4008,4019.0
7503319,64,3505,3359.0
7503320,60,3388,3275.0
7503332,22,817,1064.0
7503333,75,3541,3441.0
7503334,68,3500,3643.0
7503366,43,4331,3711.0
7503369,44,3331,3357.0
7503370,43,3764,3566.0
7503377,58,3795,3828.0
7503378,49,3343,3222.0
7503379,58,4685,4160.0
7503380,54,4272,4150.0
7503381,59,4327,4207.0
7503382,54,4365,4068.0
7503385,60,3173,3601.0
7503386,54,3059,3131.0
7503387,59,2703,2943.0
7503392,50,2993,2871.0
7503400,35,2916,2879.0
7503401,31,2436,2712.0
7503403,33,2743,2827.0
7503411,68,5136,4837.0
7503414,48,2390,2333.0
7503440,67,3801,3581.0
7503442,82,5047,4507.0
7503455,64,4902,4662.0
7503457,65,4601,4531.0
7503460,63,3921,3177.0
7503475,43,3500,3297.0
7503477,24,2092,2130.0
7503479,41,3741,3365.0
7503515,24,1268,1013.0
7503516,28,1402,1312.0
7503517,24,1167,1226.0
7503518,28,1423,1567.0
7503521,29,1412,1383.0
7503628,59,4371,3897.0
7503632,59,3112,3035.0
7503635,80,4700,4340.0
7503637,77,5113,4715.0
7503640,80,5330,5118.0
7503648,54,3907,3352.0
7503649,55,3989,3952.0
7503650,54,4223,3751.0
7503652,54,3843,3737.0
7503691,28,2352,2201.0
7503694,45,3893,3613.0
7503724,53,3792,3153.0
7503726,54,3884,3330.0
7503729,50,3576,3388.0
7503731,10,291,487.0
7503759,25,1237,1364.0
7503764,58,3047,3064.0
7503765,56,2934,3283.0
7503767,51,4766,4073.0
7503768,53,4725,4010.0
7503770,58,3523,3315.0
7503777,81,5080,4929.0
7503797,68,4399,4484.0
7503800,64,4620,4431.0
7503803,65,4577,4350.0
7503808,53,2044,2407.0
7503850,41,2511,2279.0
7503854,46,3002,2847.0
7503855,43,2849,2768.0
7503856,29,1419,1452.0
7503861,71,4217,4378.0
7503998,63,4835,4583.0
7504000,63,4463,4615.0
7504014,55,2856,2735.0
7504015,51,4148,3350.0
7504019,50,3501,3572.0
7504075,33,1079,1080.0
7504077,38,1386,1527.0
7504081,38,2260,1892.0
7504082,35,1670,1710.0
7504084,35,2029,1800.0
7504085,36,2137,2016.0
7504089,38,1779,2101.0
7504090,35,1986,1832.0
7504093,35,1802,1732.0
7504096,38,1545,1632.0
7504097,35,1475,1381.0
7504114,47,3278,3510.0
7504116,81,5289,4918.0
7504118,39,2882,2332.0
7504166,45,2301,2536.0
7504189,36,1766,1834.0
7504192,35,2018,1861.0
7504194,35,1600,1749.0
7504222,69,4813,4933.0
7504226,63,5764,4056.0
7504234,63,3472,3613.0
7504263,59,4322,4051.0
7504264,53,4897,4073.0
7504280,54,3313,3037.0
7504283,58,4641,4269.0
7504285,58,4971,4243.0
7504332,68,4057,3537.0
7504333,74,4259,4230.0
7504337,75,5155,5441.0
7504338,53,3696,3858.0
7504377,43,3754,3543.0
7504378,41,3901,3413.0
7504478,41,3075,2918.0
7504480,41,3048,2686.0
7504482,41,2469,2320.0
7504484,22,983,1013.0
7504513,30,2096,1970.0
7504523,30,2377,2421.0
7504527,30,2160,2211.0
7504529,28,1743,1929.0
7504530,31,1754,1610.0
7504532,30,1367,1472.0
7504604,55,2553,2630.0
7504605,56,2802,3187.0
7504607,55,4331,3570.0
7504609,45,2283,2652.0
7504611,55,4004,3792.0
7504612,56,3365,3554.0
7504618,60,3983,3456.0
7504620,68,5121,5054.0
7504625,54,3615,2953.0
7504662,49,2759,3145.0
7504663,53,2839,3054.0
7504665,53,3486,2762.0
7504671,54,2700,2601.0
7504676,51,3519,3695.0
7504678,49,4065,3602.0
7504754,85,5932,5004.0
7504756,88,6930,6044.0
7504761,86,6061,4850.0
7504769,68,5410,4920.0
7504770,75,5834,4910.0
7504772,73,4159,3780.0
7504773,90,4381,4342.0
7504781,86,6341,5363.0
7504782,86,4956,4804.0
7504783,32,1922,1644.0
7504785,58,3764,4257.0
7504790,54,3479,3111.0
7504841,63,4324,4440.0
7504845,65,5100,4939.0
7504846,70,4211,4015.0
7504853,32,1405,1293.0
7504855,32,1511,1398.0
7504858,33,2320,1639.0
7504859,15,583,769.0
7504862,37,2443,1881.0
7504863,23,1190,1204.0
7504867,31,1582,1446.0
7504892,81,3441,3842.0
7504898,81,6260,5352.0
7504899,42,3367,3037.0
7504922,36,2190,2124.0
7504925,42,3869,3220.0
7504931,46,2230,2791.0
7504932,41,2178,2237.0
7504973,55,3250,3168.0
7504977,55,3334,3316.0
7504984,66,4201,4173.0
7504998,89,3910,4268.0
7505002,49,3947,3644.0
7505003,82,5427,5381.0
7505028,58,3331,3428.0
7505030,58,4431,4054.0
7505031,42,3331,2773.0
7505038,34,1670,1907.0
7505051,33,2080,2186.0
7505052,34,2142,2152.0
7505053,37,2160,2138.0
7505057,33,2103,1886.0
7505062,30,2049,2011.0
7505070,36,2575,2071.0
7505097,71,4185,4596.0
7505101,36,1830,1823.0
7505131,79,5402,5254.0
7505133,58,3537,3566.0
7505193,58,3803,3638.0
7505260,67,4182,4087.0
7505262,55,3703,3422.0
7505263,69,5419,5253.0
7505264,67,6198,4914.0
7505265,68,5295,5020.0
7505266,67,4752,4556.0
7505280,40,2707,2265.0
7505282,49,3283,3613.0
7505284,89,5437,5210.0
7505285,83,4759,4612.0
7505296,58,3670,3412.0
7505298,58,4690,4004.0
7505302,58,4460,4237.0
7505303,54,4010,3535.0
7505368,45,3060,2824.0
7505369,41,2910,2731.0
7505374,66,3202,3578.0
7505376,56,3260,3518.0
7505380,55,3692,3811.0
7505382,55,3582,3760.0
7505386,54,2980,2957.0
7505388,21,876,950.0
7505389,24,1131,1276.0
7505393,22,1150,1188.0
7505394,28,1363,1445.0
7505395,65,3241,3325.0
7505396,64,2826,3423.0
7505401,32,2588,2298.0
7505404,64,4306,3472.0
7505418,49,2273,2182.0
7505419,54,2663,2268.0
7505423,54,2334,2507.0
7505424,48,2593,2530.0
7505430,54,1497,1792.0
7505467,73,4542,4593.0
7505468,64,4238,4702.0
7505476,46,2628,2689.0
7505477,48,3310,2947.0
7505516,41,2733,2599.0
7505521,43,3627,3404.0
7505541,65,4029,4169.0
7505546,15,821,796.0
7505551,13,740,801.0
7505556,16,978,768.0
7505587,79,3063,3404.0
7505590,69,3733,3419.0
7505596,76,4467,4119.0
7505597,38,2312,2077.0
7505620,3,139,184.0
7505627,2,182,179.0
7505633,2,262,188.0
7505636,2,175,205.0
7505642,2,155,166.0
7505644,2,171,159.0
7505682,32,1133,1244.0
7505683,37,1390,1519.0
7505685,37,2090,1665.0
7505689,37,1626,1844.0
7505700,17,619,709.0
7505701,37,1868,1592.0
7505753,30,1916,2025.0
7505766,25,1147,1624.0
7505794,42,2373,2427.0
7505796,42,3024,2741.0
7505798,41,2757,2990.0
7505800,32,2594,2617.0
7505802,43,3501,3542.0
7505909,35,1378,1537.0
7505913,37,2001,2007.0
7505915,33,1357,1701.0
7505916,34,1312,1757.0
7505918,33,1338,1587.0
7505919,35,1368,1504.0
7505921,36,1239,1352.0
7506047,44,2822,3174.0
7506050,40,2849,2681.0
7506058,42,3511,3234.0
7506150,72,4658,4297.0
7506152,71,3044,3437.0
7506183,24,1186,995.0
7506185,24,1079,1107.0
7506186,25,1392,1433.0
7506189,21,1099,1170.0
7506190,24,1244,1272.0
7506191,54,3983,3756.0
7506193,83,3817,4280.0
7506194,89,5008,4784.0
7506195,83,5478,5111.0
7506228,34,1380,1449.0
7506237,36,2098,2180.0
7506265,35,2643,2547.0
7506266,32,2481,2630.0
7506292,27,1800,1390.0
7506293,11,433,538.0
7506294,31,1658,1810.0
7506295,35,2237,2449.0
7506298,35,2229,2029.0
7506299,35,2352,2310.0
7506300,36,1901,1946.0
7506301,35,2059,2030.0
7506331,65,4674,4485.0
7506362,72,3782,3648.0
7506381,67,5000,4250.0
7506382,75,4773,4263.0
7506383,34,1523,1523.0
7506384,51,1811,2043.0
7506433,56,3549,3604.0
7506434,55,3566,3818.0
7506485,43,3270,3109.0
7506539,81,5817,5438.0
7506548,70,4869,4628.0
7506552,9,336,407.0
7506555,35,1690,1750.0
7506556,36,2337,1999.0
7506561,35,1524,1839.0
7506562,38,1933,2100.0
7506565,35,1812,1754.0
7506682,41,2352,2392.0
7506687,29,2478,2256.0
7506693,54,3915,3537.0
7506695,51,3734,3782.0
7506698,58,3964,4153.0
7506703,51,1768,2047.0
7506704,58,2903,3119.0
7506705,54,2831,2962.0
7506710,27,2362,2430.0
7506713,12,680,828.0
7506717,44,3204,3166.0
7506722,50,2986,2495.0
7506723,35,1727,1650.0
7506725,50,2834,2864.0
7506777,33,2630,2195.0
7506784,43,2743,2810.0
7506786,38,2386,2042.0
7506823,49,2492,2510.0
7506824,56,2722,2633.0
7506826,55,3381,2892.0
7506829,48,3466,3085.0
7506831,49,3202,3059.0
7506832,55,2892,2806.0
7506835,3,109,136.0
7506837,5,190,237.0
7506840,7,479,453.0
7506841,5,259,297.0
7506843,36,1543,1555.0
7506846,72,5394,4940.0
7506850,74,4479,4008.0
7506853,35,2678,2492.0
7506856,41,3264,3813.0
7506882,41,2023,2286.0
7506886,29,2076,1876.0
