segment,count,mean,std,mae,rmse,r2
1053_1054,368,64.0,19.0,11.084475649801275,13.692372275391708,-0.12096159497817571
1054_1036,366,95.0,45.0,27.19528549046221,33.726244869917,0.03285708561005596
1055_2868,396,67.0,31.0,16.117270919993217,21.47842016623794,0.1613690819468453
1062_1063,59,44.0,40.0,24.50319190546787,35.644592245234854,0.039374471661407395
1063_1064,61,56.0,34.0,25.369711181070382,29.947963389176465,-0.038791553320893346
1064_1065,60,51.0,19.0,16.123953926511447,18.31889165282345,0.02464795692931465
1065_1066,61,75.0,28.0,23.252856529326237,27.8690117780153,-0.052967309147237795
1066_1067,61,66.0,17.0,17.23626214395499,20.32147299775461,-0.03979685436325542
1067_1068,505,69.0,31.0,17.008387193097494,22.41041527382031,0.10179563624697474
1068_1069,520,137.0,59.0,37.411744702614264,47.66266654435102,0.16643337198422692
1069_1070,3009,57.0,25.0,16.739812112477193,20.793545646421837,0.11135236332176157
107_6125,513,72.0,23.0,14.163573083272391,18.06127192431812,0.017593691674248957
1070_1071,3016,65.0,27.0,17.63494152498178,22.355895898019956,0.1546620692127959
1071_4528,3018,36.0,19.0,12.428068719582939,15.369443530265489,0.0928973689909347
1072_1352,801,128.0,110.0,30.698405448927854,44.75272039048457,0.15348857874095
1072_7577,2176,122.0,50.0,27.731401557408443,39.272720180828095,0.15928977697320246
1073_3641,217,85.0,31.0,19.870336588105705,25.337057353033963,0.16100758945567128
1074_6074,231,153.0,47.0,34.53719171486661,42.26080281645724,0.05001023403874194
1076_1021,633,67.0,23.0,15.758057046915813,19.569863161898986,0.007934852601541142
1076_1077,2666,70.0,26.0,16.765793993598116,21.421454951330624,0.10728454718875913
1077_1078,2134,56.0,18.0,12.596780083091263,15.92748248476182,0.06484793872960959
1077_2479,857,91.0,29.0,19.424831407459425,25.517221112439582,0.07272278541325305
1078_1079,2119,56.0,26.0,16.394901317953273,20.299450180251675,0.16178892111032483
1079_1080,2114,35.0,22.0,11.113348537601757,14.038175404171765,0.07173857925385263
1080_1081,2101,55.0,43.0,21.381354428405796,30.91698235883574,0.11222693278248552
1081_1082,1266,75.0,38.0,25.46229592697757,31.552596078023317,0.17832821463513204
1081_2914,872,75.0,31.0,22.593814290264145,27.264964330811498,0.17932412427756617
1082_1083,1265,29.0,14.0,10.11772158444874,11.833231614209875,0.09174833340721711
1083_1085,1262,83.0,64.0,39.66450887237765,52.7582587668932,0.18152132069148952
1085_1086,372,91.0,37.0,28.9557852690614,35.4477133428221,0.039929117408820325
1085_1121,901,71.0,34.0,24.24364368446054,29.31986860747899,0.1313064428735422
1086_1087,633,45.0,25.0,11.800713623844748,15.284486962924543,0.15032231089808834
1087_1088,631,37.0,16.0,10.945861125901885,13.026634198141998,0.07214978855573351
1088_1089,632,37.0,17.0,8.946786836482106,10.345561382413022,0.04503018693626315
1089_1090,636,83.0,38.0,28.56637709130451,34.33841411221122,0.06283362302490658
1090_1091,371,62.0,20.0,12.748648928799824,16.238433246258676,0.11093230141209776
1090_2413,689,58.0,20.0,12.616690137589,16.213230636927946,0.09876105305308203
1091_1092,373,36.0,22.0,9.217049403893897,11.070546498122344,-0.07106393120983445
1092_1093,370,22.0,10.0,7.65057912734517,9.059964159096118,0.006123973348700851
1093_1094,372,39.0,17.0,13.185560746386448,15.963281101284371,-0.008726516555224162
1094_1095,369,50.0,24.0,9.802224863854367,12.263859512851333,-0.10060564354556778
1095_1096,732,35.0,17.0,11.613418239606155,14.409974920140943,0.09539562569808768
