segment,count,mean,std,mae,rmse,r2
1082_1083,1323,28.0,14.0,9.569505449142804,11.342195348668419,0.056990921805125994
1083_1085,1323,78.0,55.0,32.66052514269437,42.76849029279931,0.17586575050417552
1085_1086,394,90.0,35.0,26.46376045557317,32.66419949154275,0.11628306013845424
1085_1121,941,70.0,31.0,23.956892124397672,28.048784364017173,0.08008756226201041
1086_1087,609,43.0,19.0,11.030043088413084,14.319123539989725,0.11197649260613485
1087_1088,613,34.0,14.0,10.52124066481544,12.41624471432994,0.02037006999414981
1088_1089,613,37.0,15.0,8.865120024206194,10.254736538104671,0.04885308450847281
1089_1090,615,82.0,38.0,30.490555069777354,36.26000038426537,0.03419080490075033
1090_1091,390,60.0,18.0,11.127219300745729,14.7626161553367,0.16535218634006132
1090_2413,737,57.0,20.0,13.25281547827768,16.906518711015206,0.09977941557688841
1091_1092,390,35.0,11.0,8.412848309720726,9.675188282573849,0.04894835634808081
1092_1093,391,22.0,10.0,7.626350261217493,9.30531103099118,0.03576115660426593
1093_1094,390,39.0,16.0,12.185741099109174,14.890256597449461,0.04564749613962149
1094_1095,390,49.0,20.0,9.47991589493295,12.252515892727052,0.013751846041415772
1095_1096,728,35.0,17.0,11.862624457055972,14.465544325733449,0.06406529606030398
1096_1097,563,49.0,17.0,12.054091108098309,15.232460463217206,0.08765764430444256
1096_1101,390,47.0,23.0,13.842476321150983,18.001076767692336,0.17995231343827134
1097_1099,569,34.0,46.0,8.7770695644803,10.869729560557193,-0.10337165544618765
1099_6132,520,103.0,42.0,13.891038995419631,17.790560039939706,-0.14006522485471828
11_14,1527,65.0,36.0,26.84093124248717,31.152675224802522,0.05954133603756495
110_112,478,115.0,47.0,29.75835669341996,38.54947450369497,0.21089332182094322
1100_100,721,46.0,28.0,13.26075077760755,17.560663577544286,0.1199051883142771
1101_1102,394,34.0,11.0,8.70471516361499,10.181252520830917,-0.03709451639921024
1102_1103,391,24.0,11.0,8.879967156596875,10.056199566414172,0.041466557498026524
1103_1104,391,54.0,16.0,10.605528229875311,13.561597672429738,0.03624728880884287
1105_1107,328,65.0,14.0,8.936561030526544,11.26563092426489,0.010731489307501452
1107_1108,328,27.0,12.0,9.132942938204977,11.05545319440384,0.08463982515018054
1108_1109,334,35.0,23.0,11.361543159751374,14.667538239922987,0.08442461019967484
1109_1110,332,28.0,19.0,10.651416975595785,13.428359051198257,0.13214883116258247
1110_1111,337,41.0,44.0,18.051814424530903,22.923686033224936,0.11672422764006185
1111_1112,336,70.0,28.0,15.57555617062592,20.158140526345043,0.19429350606093043
1111_2323,450,86.0,32.0,15.134242486532505,20.86820304411179,0.18384810991692868
1111_2404,275,83.0,24.0,12.78498947284578,17.27052328370822,0.26238232314578713
1112_1113,335,40.0,16.0,10.570967627434634,13.617534191423195,0.10758342794633813
1113_1114,332,45.0,16.0,11.80353147771983,14.39824817815456,0.1396936100100643
1114_1115,329,44.0,21.0,13.555082184618033,16.808975668709955,0.11880741966472053
1115_2437,332,65.0,20.0,12.557665023399826,15.938900588094873,0.08563883487844492
1117_1118,519,39.0,16.0,11.93642849591218,14.975475237357665,0.08844973164472003
1118_1119,519,24.0,24.0,9.21252459668459,10.643204940426047,0.0013339748258165418
1119_1120,517,62.0,79.0,24.020685177456414,35.45148190273062,0.03360656962161679
112_113,1398,115.0,38.0,24.33274607472732,30.442964057836377,0.11960943274613911
1120_1164,329,183.0,103.0,67.08112014274296,84.54516758945324,0.19035683077096222
1121_1122,1198,37.0,15.0,9.5162859520794,11.720196025017385,0.0491691660672412
1122_1123,1202,27.0,15.0,7.4508341599938746,9.18690792714644,0.051878474487953685
1123_1124,1201,24.0,19.0,7.886276387239269,9.92962884481386,-0.00749674378412668
1124_1125,1191,65.0,35.0,18.729101285377254,24.38889979094057,0.13527707289597457
1125_1127,1194,86.0,35.0,20.050730333194668,26.398618810582903,0.20951375199774724
1127_1130,1189,83.0,38.0,21.54877194511861,28.614896172508,0.13201061641120881
113_114,911,32.0,20.0,13.210319199484095,16.798732596124594,0.05043233592998453
1130_1140,966,138.0,85.0,41.48810783751991,54.40774873287351,0.17323763510113588
1130_2550,227,69.0,38.0,25.53610978385818,30.927900991067634,0.1796289570991617
