segment,count,mean,std,mae,rmse,r2
2243_2244,1149,43.0,50.0,14.58149030832006,19.517289393799228,0.10464946129049113
2244_2245,1119,38.0,28.0,14.629787374834097,19.312905453382402,0.18209751114408423
2245_2246,1121,79.0,52.0,26.23773857888759,36.2586247502205,0.22679664185577442
2246_2247,1132,91.0,39.0,24.67943308826264,30.860439898939013,0.16831419584348084
2247_2248,1116,46.0,14.0,9.571107394940102,11.615351400622593,0.0749725235509886
2248_2249,1112,25.0,5.0,2.4585794651237363,3.204094816930566,-0.2492224428507912
2249_2250,1108,27.0,7.0,3.7999202811774677,5.317642999366512,-0.08908986771235616
225_226,427,70.0,131.0,13.884062138339706,22.1330531327207,-0.13336177242757596
2250_2251,1113,23.0,8.0,3.9281108459430896,5.812809295543563,0.028922363632047587
2251_1472,1122,61.0,28.0,18.93010956745252,24.60168535765796,0.1556218970462382
2255_2256,121,62.0,48.0,18.547826854451177,24.77346864264677,-0.010597079273462207
2256_2717,123,32.0,14.0,9.170154944382901,11.061929446173197,0.044023286680515805
2257_2258,125,41.0,14.0,10.231268967910811,12.211070027900734,-0.06601165776627527
2258_2259,121,43.0,17.0,14.303046387546317,17.049677777932903,-0.06131106184687818
2259_2260,125,62.0,18.0,13.769968645014796,17.674768805216434,-0.05405125920693621
226_228,378,40.0,17.0,6.154463552627713,7.790315399165444,-0.033384514504186225
2260_2261,125,42.0,26.0,13.292105981677333,16.012299825308194,-0.002025554555591391
2261_4469,124,46.0,24.0,13.960467298301932,17.880525647546783,0.021809680455968428
2262_2264,121,129.0,109.0,48.713219018327585,61.25899127742219,0.08941364319333656
2264_2265,117,33.0,11.0,6.185596102567754,7.932104584091459,0.030639566142996122
2265_2269,117,78.0,94.0,14.343219719671819,20.62260519998604,-0.13099337573587744
2269_2270,113,508.0,681.0,445.76050739228793,672.3508040127081,0.009960138379095151
227_230,512,45.0,30.0,13.788139749647598,17.522513731995463,0.044187403414943094
2270_2274,88,194.0,40.0,23.274301333917926,30.203755821869077,-0.4888882537037227
2274_7601,87,131.0,65.0,29.94138049458267,35.22740428501482,0.046646692102275567
2278_2279,89,40.0,38.0,14.089208026267386,18.34587229466418,0.043986596118434806
2279_2720,87,29.0,17.0,12.183464027407538,14.50519894469432,-0.013449002565910195
2279_6251,379,158.0,78.0,37.47837681909722,51.94291195592298,0.03961561147602988
228_229,498,31.0,15.0,11.75853458928475,13.638781973029564,0.032215595724280344
2280_2281,90,34.0,12.0,7.8744775612782165,10.026463851404715,-0.04966564141228047
2281_2282,88,51.0,21.0,16.239335191330348,20.691869321964525,-0.07707117557864773
2282_4468,87,37.0,12.0,9.273107683379129,10.939907392501835,-0.11796583884548117
2283_616,90,115.0,42.0,26.62687441107998,32.2178413583362,0.05465253253858604
2289_1822,92,37.0,11.0,7.813792772493056,9.98285548663545,0.0059814740955550505
229_227,501,55.0,17.0,13.149573190677701,16.316250181504977,0.0035559934400982707
23_24,338,48.0,14.0,9.96435106998363,12.564026907613377,0.07633405394778392
230_231,514,102.0,48.0,31.8539502773655,38.858595801814445,0.18039487429850554
231_1641,1437,95.0,36.0,23.048121506194388,28.439387317051885,0.23344656295552224
231_232,593,119.0,32.0,24.201624676627898,29.174712540204577,0.14151679207663048
2310_2311,1972,132.0,42.0,26.528595255603175,33.68307343379749,0.233733232307751
2311_2312,1558,109.0,40.0,24.58962174880018,31.03325091726908,0.19443174837257549
2311_5025,410,134.0,46.0,30.359983449663577,37.13042208463869,0.16804029047389046
2312_2313,1570,40.0,39.0,12.465810425172888,16.542297228526095,0.02155261111840423
2313_2314,1564,46.0,25.0,19.417620239041305,23.573332168578517,0.05940655095195169
2314_2315,1554,47.0,16.0,11.45992921053163,14.849841412894051,0.09080139321351144
2315_2094,1573,83.0,30.0,20.54967937904441,25.37218215729404,0.18554640053904103
2317_2318,759,38.0,13.0,9.602262858632706,11.45890157929154,0.07116340759192907
2318_2319,757,55.0,16.0,10.044238166822048,12.558585865345105,0.08790097994926527
2319_2320,414,139.0,66.0,38.2486746030341,49.84206861805489,0.2608759007293464
232_233,586,63.0,28.0,17.025173564717488,22.282933796192523,0.0943901626510999
2320_2321,413,54.0,17.0,9.75932371160046,12.671369448340094,0.22074573256981223
2321_2322,417,53.0,16.0,10.619033445618605,13.55553169105526,0.1623829345274619
2322_6163,418,17.0,10.0,8.319687869612121,9.223875688246306,0.03580338681390649
2323_2324,426,42.0,18.0,14.465741630830868,17.634937039314575,0.029557764896289362
2324_2325,427,36.0,15.0,12.192015636786751,14.583676611741446,0.07489667441334302
2325_2326,424,27.0,12.0,9.821292085345087,11.396758278023439,0.043368170039015386
2326_5150,417,54.0,46.0,19.206354158859696,29.742573623125647,0.10960282618835049
2327_2328,426,51.0,13.0,8.83818223467943,10.915767146562942,0.07367979410415992
2328_2329,794,47.0,19.0,11.938778677348626,15.738036023318458,0.15611776582543613
2329_2330,799,34.0,14.0,9.869286249350184,11.815943347123909,0.0999833632605237
233_234,473,78.0,37.0,25.27769929794801,31.495309525507725,0.116539873421451
2330_2331,789,66.0,32.0,18.47069528131047,25.73207101637582,-0.015352001643486712
2331_1397,424,103.0,55.0,38.386398727223984,47.27642752524735,0.12374255638310616
2332_2333,1043,40.0,18.0,7.358477785863046,9.977834001161,0.11342894250814939
2333_2334,1047,78.0,33.0,18.738862094540327,24.481993946233434,0.2893918528437145
2334_4662,1054,54.0,23.0,11.167520780322848,13.93180304868397,0.16185901599469177
2335_2336,1040,43.0,28.0,9.753582556335207,13.000635345433192,0.13041926524580172
2336_2337,1048,51.0,28.0,15.681886196311206,20.582169823919642,0.20013698071815245
2337_2339,1034,51.0,23.0,11.579308768000372,15.53229894054768,0.20066511417442068
2338_1840,473,257.0,102.0,66.8741994472096,82.5195178840372,0.2484651865780867
2338_1845,50,283.0,87.0,60.447001971827824,73.38974585174712,-0.5263507914567038
2339_2340,641,51.0,25.0,17.03638524595742,21.361232083150835,0.134097005326417
2339_2420,411,53.0,27.0,16.87592074084619,21.38416538139886,0.17700662905595077
234_235,856,53.0,23.0,14.619190845405848,18.74431189182071,0.1083017857772901
2340_2601,637,58.0,22.0,15.534563371341642,19.044220068253935,0.11657308516278508
2346_4435,1009,66.0,21.0,14.423294284627142,17.880185089425094,0.08932344898142874
2349_2351,1552,85.0,28.0,18.52428312476485,23.74540242817986,0.10226815868459449
235_236,856,20.0,17.0,9.975134883489696,12.040972845906847,0.04651048588776119
2351_2558,638,62.0,33.0,21.72549920606207,27.580411702184513,0.10692072238535666
2351_2621,792,75.0,33.0,23.80814493015092,29.47325739427361,0.09738438473098221
2351_4445,132,59.0,33.0,22.89647780900226,29.98764150242955,0.19028243827074987
2352_2573,735,81.0,17.0,11.689813222237543,14.707647117215135,0.09969225668010995
2353_2357,4,54.0,7.0,13.939569683876863,14.785593503301255,-8.716167788660636
2353_4643,455,45.0,17.0,4.472462725411128,6.029358162480618,-0.5157107028106296
2357_2358,142,67.0,22.0,14.224006959347644,17.49916318728514,0.21840159398368175
2357_2359,4,126.0,124.0,22.15598181811423,24.69423289227397,-0.9513764420411699
2357_2566,538,55.0,29.0,19.191603329930288,24.302192646459094,0.13288997826562776
2358_2359,139,62.0,27.0,16.193365682629018,21.0415466663732,0.27705867965690956
2359_2360,1373,51.0,16.0,11.699171677389382,14.26353628846406,0.057412856183651884
2359_7122,5,115.0,31.0,20.900111092368654,29.69890651708213,-0.2091810818030042
236_1190,383,102.0,41.0,26.530820312823078,32.315821900539255,0.07054379173889413
236_237,469,150.0,84.0,50.76117789075602,65.27585441900294,0.21973597635123387
2360_4340,121,107.0,38.0,17.891387822388793,23.304132456075042,0.04535389932592637
2360_4348,1247,80.0,23.0,14.682141999872684,18.95486505029196,0.11785535510188627
2369_2370,488,45.0,19.0,9.318125355452194,12.491725710416171,0.12899019471026218
237_213,472,63.0,33.0,24.144834408921422,28.250474538617397,0.045268073487991334
2370_2371,495,44.0,18.0,13.470856065613972,16.4189082261321,0.09725177862777479
2371_2372,892,59.0,20.0,12.423406231537154,15.564084811151146,0.18362725019977533
2372_2373,900,50.0,19.0,9.534820150158872,12.463890764390683,0.1732563475033032
2373_2377,889,97.0,63.0,16.62952812422237,26.041631918783736,0.1669205425766388
2374_2146,478,53.0,26.0,11.936362629797587,14.804080442089266,0.01957426234291193
2377_2378,890,64.0,31.0,17.275693775905015,22.72316706352474,0.20858512334560464
2378_2183,900,76.0,27.0,17.718548868139514,21.982397730139883,0.22262463859517012
2379_2380,1517,54.0,35.0,13.990774266710847,18.143364361535852,0.010101267511550716
2380_2382,1513,41.0,25.0,18.829732621694028,22.740035900287175,0.07436406584746524
2382_5099,1508,32.0,22.0,10.943262452633768,14.43112923251535,0.09086442532689698
2383_1479,444,283.0,121.0,73.20473053896687,98.49179595182643,0.19083417782887535
2383_2002,1234,171.0,62.0,35.5398264950229,45.342162008246774,0.2810205122586449
2383_2003,801,179.0,61.0,35.61611902950786,44.8349613394411,0.270803655952663
2385_2386,514,110.0,47.0,33.87892913833225,40.42761661810825,0.16912825577816515
2386_2387,511,37.0,21.0,13.318318698689861,17.219137563229427,0.09067111087024082
2387_2388,507,45.0,33.0,14.554464813964907,19.13835225734583,0.10600393478154402
2388_1290,506,144.0,83.0,51.47483029337226,66.69337769188732,0.15575329462313814
2389_2390,774,74.0,20.0,13.35426678467446,17.12684179707304,-0.03292134008672609
2390_2391,771,34.0,20.0,11.097937759464555,13.14372512178019,-0.008114053388913245
2391_2392,764,104.0,56.0,32.24660263185674,42.539701807057305,0.16213780157955937
2392_2393,756,76.0,31.0,12.431170705817857,16.541379836434693,0.06863568323114311
2393_2394,777,66.0,26.0,17.694849001497836,22.95342464388548,0.13367185166628548
2394_1090,544,65.0,31.0,17.491807558235003,22.56568243966804,0.06916481325296342
2394_2395,231,53.0,25.0,18.39375136851915,22.47145999887942,0.03632861534213516
2395_2396,230,71.0,22.0,14.038743520362575,17.81142954988563,0.029416306565319905
2396_2397,231,35.0,13.0,10.90766737757147,12.316211689883255,0.05004824880201608
2397_2398,230,28.0,11.0,7.431234920295696,9.577828296846556,0.02144836331228539
2398_2399,227,31.0,11.0,5.481468959390826,7.637742215638725,0.09151776347189111
2399_2400,228,47.0,15.0,10.808912845362205,13.554577903541125,0.08869927008577139
24_25,337,38.0,12.0,9.18845888635783,10.862728647573714,0.11010501002708217
2400_2401,224,63.0,34.0,20.300698434424238,25.442563723643715,0.10336828570209378
2401_2402,226,58.0,20.0,12.621418201673885,15.898806985252886,0.15842610804205326
2402_2403,225,57.0,23.0,14.397395945492711,17.702900348527812,0.13490691136613842
2403_1096,227,52.0,16.0,12.244540880637832,14.836031437484062,0.10300814960998594
2404_2405,229,46.0,20.0,13.43917028080462,15.970870847472545,0.13660815025320905
2405_2406,228,96.0,43.0,17.946087326613046,23.88017034153069,0.28774783628692246
2406_2408,228,78.0,33.0,13.38471310278297,17.97554443912291,0.23616984429418064
2408_2409,228,20.0,12.0,9.165762842247702,10.395107747428959,0.07203220638125774
2409_2410,224,23.0,8.0,5.278527907984263,6.965390215713321,-0.045197217627817254
2410_2411,227,42.0,18.0,12.359862210076997,15.924633347904154,0.21364843286062485
2411_2412,227,62.0,30.0,19.103036538887274,23.890973154067847,0.10458040669005253
2412_2438,226,62.0,32.0,21.285723557408296,25.826471754556188,0.1274681295497272
2413_2414,801,52.0,18.0,13.070128634831734,16.412227694975098,0.07738937995079043
2414_2415,783,35.0,22.0,9.334090643588398,12.050839449812369,-0.03660188206851056
2415_2416,541,93.0,51.0,32.9706252171184,42.28517580450908,0.21957954362671783
2416_2417,545,64.0,22.0,12.87387752080781,17.40455896276756,0.14377805347336292
2417_2418,544,35.0,15.0,9.633604843142466,11.089737262857254,-0.05482737212392452
2418_2419,542,32.0,24.0,9.187026492374084,10.640452540447894,-0.00457972288000863
2419_2452,541,63.0,22.0,12.315120924175517,15.738481449648505,0.1640628017053246
242_243,566,54.0,26.0,19.86281757645147,24.34302330141349,0.0826182505280535
2420_2421,412,50.0,11.0,8.089371316942906,9.797384120986742,0.07415079099345123
2421_2423,411,37.0,11.0,7.918749127584089,9.297468474464855,0.12564204035553372
2423_2424,411,53.0,11.0,7.708870062965461,9.667670724516219,0.023703666857532557
2424_2447,411,49.0,17.0,11.822965289692851,15.333423320006359,0.026772120796459853
2425_2426,405,42.0,13.0,9.644539141095613,11.440471884427346,0.03858831966263487
2426_2427,410,54.0,20.0,9.697293655162442,13.170226065591734,0.03955011848536871
2427_2428,407,51.0,13.0,8.898025118887528,11.418387017995295,0.0062282432337800175
2428_2429,411,36.0,84.0,9.532378755643176,11.753671424416067,-0.12284103698340076
2429_2430,411,48.0,193.0,10.907291719109033,15.967325218464563,-0.1972132678887104
243_244,442,81.0,30.0,22.502288703805135,27.130342443177174,0.15152663638129316
243_254,4,94.0,18.0,8.01164421298617,10.47769568863986,-0.7086709251944332
2430_2371,407,81.0,32.0,21.065178643330956,26.54853649199749,0.20265159405615896
2431_2432,561,54.0,16.0,10.369777331997176,13.687119651300028,0.17568046802426163
2432_2433,561,42.0,14.0,10.866440186407694,12.539902347177192,0.11491511214182748
2433_2434,564,83.0,36.0,25.960391000510935,32.21057655982207,0.18994067420231486
2434_2435,837,58.0,19.0,11.578806903360364,14.937492299824829,0.12325999499269313
2435_2436,842,34.0,20.0,15.037941837097298,18.420802036400858,0.08417974737696066
2436_2437,842,63.0,19.0,13.513682245844999,16.779138649367866,0.09482361285897822
2437_1117,691,82.0,31.0,24.239629657784985,30.357201573206844,0.03623254568901546
2437_2438,556,54.0,23.0,15.489743147972366,19.843189776894157,0.12098084991926772
2438_2439,787,39.0,18.0,11.697709750728329,15.120135339808737,0.10958951179190857
2439_2440,795,79.0,29.0,17.384165947906293,21.496380115218145,0.26162077237344683
244_245,545,47.0,16.0,11.145047496896446,14.454422106152848,0.01797851623675517
2440_2441,792,83.0,50.0,30.817361677818397,39.38091119049042,0.14864431652942833
2441_2442,803,94.0,36.0,24.82759756135228,30.515456980769255,0.22884270886085156
2442_2443,801,38.0,17.0,11.589028707146275,14.495879595675214,0.12605944498436517
2443_2444,782,57.0,35.0,12.649689862262303,16.299811191604604,0.13669024187143042
2444_1344,781,84.0,50.0,29.85429610014582,38.28669736838665,0.10550183956471837
2445_2457,539,34.0,12.0,9.077034531278002,10.368399328969089,-0.0009883508229240334
2446_2459,553,38.0,13.0,10.096016627459846,12.169641032184607,0.014109834257757359
2447_5133,412,46.0,17.0,9.77088353315958,12.239929829751828,0.11029693515018979
2448_5026,901,29.0,50.0,10.815684482657986,13.139159907222227,0.04646491770194916
245_246,443,55.0,17.0,9.925212410770484,12.561922099587946,0.08754965574132301
2450_2490,527,32.0,12.0,8.772983538874724,10.45635850359595,0.06250309076192828
2452_2453,540,30.0,14.0,10.57810576798065,12.50456047934575,0.03173871907953085
2453_2454,540,65.0,23.0,15.170811233529337,19.13223120329767,0.1410482287286302
2454_2455,539,59.0,11.0,9.293314339853671,11.288177035518075,-0.1593190649625842
2455_2456,538,35.0,11.0,9.201164189064892,10.378219702677324,0.0056113813399853996
2456_2445,536,33.0,10.0,7.940503902143826,9.527735620169747,0.03218464401213428
2457_4392,534,56.0,98.0,18.524060947337155,38.63297583430869,-0.03733930203390212
2458_2446,17,34.0,11.0,6.858677126781157,9.367271872010068,-0.10648970641764732
2459_2460,559,39.0,20.0,10.379661208576202,12.971861285998653,0.003276632287305903
246_248,441,104.0,106.0,32.893638665522396,52.147907977207524,0.02928588806789778
2460_2461,560,44.0,19.0,10.359998704294927,12.262049609592623,-0.01322665966807901
2461_2462,561,46.0,18.0,12.888311614690245,16.309459231142956,0.04339719895934302
2462_2463,554,45.0,29.0,20.727252610454364,25.491819521875406,0.07195700331765975
2463_2431,554,77.0,31.0,16.888765095915687,22.24455599519389,0.22505429262306642
2465_2466,1148,34.0,15.0,10.037000688915011,12.612758724638423,0.0744626199768963
2466_2467,892,51.0,24.0,8.963999607732083,11.740858977219466,0.10076164521427877
2467_2494,902,76.0,37.0,19.005975428576384,23.552946412205493,0.004732820472837185
2468_7319,130,57.0,12.0,8.382917380430683,9.92151553641977,0.16008310826368644
247_1240,397,38.0,16.0,11.356564724910555,13.959182725235097,0.14619455905237855
2471_2472,913,43.0,18.0,9.89558860630346,12.192919577572967,0.14534461759975403
2472_2473,908,23.0,16.0,8.83564031862897,10.338552209718117,0.08601303577775843
2473_2474,908,25.0,23.0,7.927010133448826,10.186867398293503,0.09321142447136588
2474_2475,897,46.0,29.0,13.61242213007196,17.87413462375534,0.1201562649383604
2475_2476,915,66.0,36.0,26.3604755689029,31.6943495392014,0.11962775878391463
2476_2477,915,42.0,20.0,10.500120605828263,13.211457555889961,0.10554867823286451
2477_2478,911,65.0,24.0,9.794523335995931,12.211722588753041,-0.001535535021971457
2478_1170,568,71.0,52.0,20.0244438667243,27.6749550232128,0.0536093626210945
2479_2480,895,59.0,20.0,9.529837867467238,12.349489800068344,0.04935157535967394
248_249,370,52.0,138.0,10.780561452649996,21.101214531855614,-0.03906809401853195
2480_2481,888,47.0,30.0,14.606959669249697,19.216622888099643,0.026009860843630106
2481_2482,901,102.0,51.0,35.30991691178605,44.190399888260316,0.13968916335613157
2482_2483,902,43.0,12.0,8.766666598424004,10.72553322832738,0.07093373801013159
2483_2484,893,45.0,22.0,11.67450191545436,14.242495903666546,0.09399088108351916
2484_2485,887,67.0,37.0,23.189563400215366,29.41690956040226,0.13030714726129455
2485_2486,902,48.0,21.0,12.930237960944334,17.05215875310499,0.15875636230166357
2486_2487,900,51.0,17.0,11.945865725536278,14.953344447990927,0.10040293144869017
2487_2488,896,47.0,17.0,10.87209588279761,13.705854387284171,0.129361563032518
2488_2489,895,29.0,13.0,9.990214906860588,11.519424224300318,0.06415035557837745
2489_2448,896,68.0,19.0,14.196487611963391,17.101946289709034,0.04334759858313153
249_250,361,65.0,39.0,23.00286546565038,29.366883437191554,0.034089027343277234
2490_2491,531,34.0,12.0,7.952049407912901,9.761897477525576,0.0257242132891784
2491_2492,522,70.0,76.0,18.22233805423037,30.93199625875235,-0.025992983062638197
2492_2493,555,48.0,132.0,7.789048819692383,11.232698273832415,-0.46015907371555387
2493_2465,550,40.0,17.0,10.920273306564162,13.181487041157768,0.06162305107006005
2494_2495,895,53.0,18.0,12.251790366243172,15.203531371411797,0.14679643935455744
2495_2496,900,55.0,19.0,13.118300412929578,16.49004966700993,0.13530637244433286
2496_2497,913,44.0,37.0,11.233360815154008,14.42004462319542,0.18456381799012078
2497_2471,910,77.0,32.0,22.23987384137686,27.48044300227745,0.15408795612279447
2498_2499,1289,65.0,52.0,34.4989131780787,44.32921943757219,0.1847245006855669
2499_2500,506,113.0,68.0,42.56506603905694,54.795256612912766,0.30518376219054844
2499_7216,794,81.0,51.0,33.063196197923666,41.710710169622295,0.20648644905045854
25_27,335,121.0,46.0,29.329572546264167,37.999269569799885,0.25089730918422826
250_251,466,39.0,19.0,14.903925004079936,17.971597589007292,0.0317926760377798
2500_2501,516,93.0,40.0,30.31047667341907,35.654145355574336,0.17380873086592796
2501_7623,516,63.0,34.0,17.060402494473237,22.925930003720826,0.10030004944504545
2508_2278,515,80.0,70.0,21.602136453860435,30.368489965585713,0.0598208534639717
251_252,379,66.0,34.0,16.914549815286318,22.391250850835725,0.16004306376306188
2510_7242,871,57.0,18.0,11.975059690368935,15.794324290998967,0.04175009759832915
2515_2516,607,35.0,20.0,12.498035151580979,15.722105680749783,0.08796003177484868
2516_2517,803,28.0,13.0,10.150913572097398,11.746562329638014,0.0741653585821771
2517_2518,806,36.0,12.0,7.252641109068876,9.099530591949804,0.09053522060176844
2518_4749,472,98.0,35.0,20.63066096120959,26.27771529278967,0.2827793725584371
252_255,385,63.0,31.0,20.635864194802423,25.166290106533555,0.15838591389022272
2522_2524,608,57.0,16.0,10.88318350709416,14.156036488797714,0.13287073090288148
2523_2532,611,130.0,64.0,39.62965589490216,50.15118199098458,0.28896613410448846
2524_2523,605,30.0,16.0,12.432856046888405,14.57466982425323,0.07736795043295142
253_5033,303,15.0,13.0,4.242108598325191,5.456954958062402,-0.2258735905192819
2532_4877,468,84.0,23.0,15.715911952084072,20.35402523918363,0.04168189032252223
2535_2536,740,35.0,19.0,9.135515760600503,11.777798431855103,0.09904193962961183
2536_2616,737,25.0,16.0,7.239702264089173,9.171483628690604,0.12590873451629658
2538_2606,401,84.0,39.0,23.288151674887228,29.517378119813987,0.19495484194425627
2539_2540,835,45.0,24.0,15.604771091718648,19.858238372704538,0.13175044626682164
254_1246,365,166.0,63.0,27.437809329195044,34.005113976492275,0.3095368997495277
254_244,4,171.0,22.0,33.39057177110725,38.84132915541048,-2.4093759334665314
2540_2542,700,69.0,25.0,15.758915980062104,20.075316593782418,0.2021639615669728
2540_4882,140,66.0,31.0,24.647134765375,28.618903677484898,0.14568581166030792
2542_3004,346,123.0,30.0,19.653948614589684,25.50503544554041,0.2294997421563465
2547_2548,850,37.0,14.0,11.17876462768845,12.626839499737866,0.06305482074249535
2548_2600,136,144.0,46.0,20.983478610393863,28.905767008891466,0.13643541970196893
2548_946,699,98.0,35.0,20.533568391594553,26.377078748078958,0.208070013458019
255_234,382,80.0,34.0,21.65888863327118,27.170779931650376,0.22927107987792028
2550_2516,188,123.0,35.0,19.189761293479958,24.464111364158217,0.306996875704302
2550_2551,129,94.0,76.0,37.92997847832575,56.211033231846976,0.30283299700812716
2551_2553,354,111.0,45.0,21.21254393821966,28.06735455947972,0.2119296506733852
2553_2554,359,60.0,21.0,12.980990354012265,15.994096378821485,0.19283711395404302
2554_2425,398,86.0,36.0,19.43733510674092,26.1413759134024,0.21424400936509924
2554_2555,356,97.0,33.0,18.550558534170165,23.513313584803985,0.18359034433363952
2555_2556,351,54.0,25.0,11.480458449149635,15.995540065438961,0.12176457029422394
2556_2557,361,158.0,68.0,44.231112761270104,57.22158558023984,0.248522728115961
2557_4436,1669,71.0,28.0,18.074230171058872,22.947624862863442,0.13311396270379638
2558_2559,405,95.0,25.0,15.328246500141464,19.73881941343382,0.14547504791825516
2558_6170,229,124.0,23.0,17.210345030386602,21.062570407845232,0.12683103855122901
2559_2560,592,50.0,13.0,9.061138499622281,11.57165210209755,0.09070738209740536
2560_2561,587,57.0,13.0,9.110141187884762,11.675838845746254,0.12640916441240568
2561_2562,595,31.0,8.0,6.3095230529110475,7.681584589821565,0.03831182190558535
2562_2564,595,33.0,9.0,6.863815993160922,8.30572739743476,0.022013431337884137
2564_4927,594,27.0,8.0,5.334590947706528,6.90097418771399,0.06946156340587017
2566_2567,215,32.0,13.0,9.0763032153286,10.46631277600123,0.020421325275935764
2567_2568,213,59.0,15.0,10.494488581831254,13.549781660612346,-0.037995140550848294
2568_2569,543,33.0,10.0,7.847792878825509,9.680210746442084,0.0032374201923677237
2569_7550,539,55.0,12.0,9.562183641111305,11.338871718802224,-0.07094768373391869
2570_2571,397,118.0,36.0,17.637759112086176,22.870640394291197,0.15746521258772928
2570_7222,140,54.0,20.0,14.265641818762532,17.866096454881422,0.1341853790891957
2571_2359,619,97.0,46.0,24.55919661805447,31.286482881852805,0.2570389284947038
2573_2574,740,27.0,11.0,8.76598955900411,10.037482076148285,0.039682845658516874
2574_2575,605,79.0,20.0,13.956906362511607,17.425894765726532,0.13279764519422155
2575_4929,597,54.0,16.0,9.43880341063556,11.611108804702708,0.11977955033316168
2577_2578,131,19.0,8.0,5.199013357530321,7.482132804461695,-0.04682192193569734
2578_2579,128,25.0,7.0,4.13743251521718,5.916767378743931,-0.08582157646999544
2579_7395,133,22.0,8.0,6.163241945034933,8.493819967648884,-0.06488451363555137
2583_2584,142,21.0,9.0,4.428084755382598,7.07730429599712,0.03900557608722488
2584_2585,140,54.0,5.0,4.539583350220401,5.578796730061715,-0.9537584231987504
2585_2586,139,25.0,6.0,1.7741346104269713,2.322649125622554,-0.42927047446386024
2586_2587,143,26.0,9.0,4.5464073796373885,6.179248265815505,0.1525391072522968
2587_2588,132,11.0,5.0,2.8497842007047307,3.772449606171164,0.038807437946874246
2588_2589,142,35.0,9.0,3.911419727554981,5.232721474413164,-0.2285014283091562
2589_2590,141,67.0,27.0,11.156231014552517,14.959031733825169,0.20422176901007782
2590_2591,680,31.0,13.0,9.106045085984727,10.871014516033568,0.06089626531486203
2591_2592,681,33.0,16.0,10.551603966258169,12.49313220043929,0.08435408934707322
2592_2357,675,78.0,24.0,13.47314814320234,17.150354986720792,-0.024047203483520407
2594_2595,367,68.0,17.0,11.417170855138485,14.673039520672564,0.1978112040690566
2595_2596,370,77.0,27.0,15.468905214927814,19.94033068961263,0.3056887573637558
2596_2597,369,71.0,18.0,12.513993105739436,16.381227067060042,0.10808529208365081
2596_2611,416,110.0,43.0,15.306620480408084,19.61071087812498,0.2583324457194468
2597_2599,370,113.0,23.0,16.935074620301663,21.17779738415908,0.11891462260137153
2599_2600,140,61.0,16.0,11.285818996750654,13.764815658928038,0.1622453020446578
2599_4577,229,54.0,18.0,11.454255889331863,13.929578194438909,0.17222818302960807
2600_1155,277,84.0,37.0,23.41133177578201,30.562430974646617,0.22646922546518755
2601_4446,637,72.0,29.0,18.60166788960563,23.838948546595407,0.18014651626492117
2602_2613,411,36.0,12.0,10.13042260432082,11.114703951123095,0.05769162666849326
2603_2557,636,156.0,54.0,37.343848972635655,45.973585201221496,0.2779957874692317
2604_2605,396,93.0,47.0,33.43136511114075,40.45564451477299,0.0690873348915576
2605_2538,741,65.0,45.0,16.658908891217084,25.590094515508298,0.16807024618672806
2606_2607,410,56.0,13.0,8.876398392742903,11.124479771156794,0.06852804878847518
2607_2608,408,33.0,12.0,9.495356090610505,11.207095733933626,0.0349641070438349
2608_2609,410,43.0,13.0,8.458522286322701,10.547541913473609,0.0891658719792211
2609_2610,396,79.0,51.0,26.42820313229985,34.73260090453351,0.1243269812255392
261_270,1203,143.0,110.0,42.152625934763265,58.10865588643905,0.06580667575596344
261_271,363,171.0,72.0,39.643262960708064,52.172219907333016,0.19277473285456037
2610_2554,407,66.0,38.0,29.052087138105744,34.82861297292089,0.10509757930545915
2611_2602,416,48.0,12.0,9.4807896050588,11.144154840961692,0.06065808495453695
2613_2614,413,36.0,13.0,9.370047143726534,11.326256597992561,0.08776011707930942
2614_2615,413,44.0,12.0,9.351326304836922,10.508658542416903,0.04608711729075099
2615_2535,400,101.0,67.0,28.13748710512258,37.2969902805871,0.28436516264149103
2616_2617,727,93.0,40.0,33.92343662163612,40.47645598976376,-0.0315927074433584
2617_2557,698,92.0,38.0,27.066600179233166,34.28307889625422,0.03228693205397659
262_270,580,184.0,158.0,74.63133650674416,98.07847568813506,0.06384603972751446
2621_2622,795,51.0,23.0,16.679589632541354,21.032511864669075,0.09856696247987562
2622_2623,633,35.0,15.0,12.74335730002987,15.061239541052508,0.014529543226515007
2622_2750,159,93.0,19.0,14.16963968492096,17.83896303683794,-0.1916105668308521
2623_2624,633,54.0,15.0,11.398598486292165,14.090311679859115,0.07710766814569814
2624_4441,629,52.0,14.0,9.61758063922922,12.504170742505774,0.0830408753872911
2626_2669,632,39.0,49.0,11.025281958076324,14.39062712386192,0.019989757577011158
2628_2629,470,94.0,32.0,18.829299668936358,24.539350075926276,0.22866364856532195
2629_6095,471,40.0,17.0,10.771687061367267,14.197800027995523,0.057544624329397887
263_271,475,185.0,102.0,48.869200467844294,65.43446950434316,0.022335212871394727
263_277,544,137.0,102.0,40.8270770608044,54.390476625563124,0.03187732720891778
263_4725,10,90.0,39.0,39.631292362844626,42.29333472805871,-2.3009026968934956
263_6071,398,108.0,154.0,49.2041169449578,81.93201179532132,0.05706539879744621
2631_2359,599,62.0,23.0,15.960242668669517,20.181930802012005,0.11694820268855477
2632_2633,485,100.0,39.0,22.552615847843043,29.037289712116273,0.1443977409034508
