segment,count,mean,std,mae,rmse,r2
11_14,1458,64.0,33.0,26.579063395993504,30.630570847330908,0.06627651918789079
110_112,382,122.0,52.0,31.08563395889674,38.5354420319168,0.14517215417618845
1100_100,551,46.0,28.0,12.740815438657615,16.713210073833167,0.12063427979624208
1101_1102,351,34.0,10.0,8.266044835063658,9.721145962208064,0.012984841725567131
1102_1103,350,24.0,11.0,8.844696919890128,9.924215549502971,0.06663607950413386
1103_1104,351,57.0,68.0,11.15118072138117,14.496414306374826,-0.10224575248489165
1105_1107,379,66.0,29.0,9.928951437952362,12.831271828808209,-0.07160056264855452
1107_1108,381,27.0,21.0,9.222218869694037,11.359839854964383,0.08331637770901257
1108_1109,379,35.0,17.0,10.923970536331469,13.70183411171323,0.14825211188917053
1109_1110,384,30.0,29.0,12.652118891610655,16.96378896220894,0.12290620011766962
1110_1111,389,43.0,50.0,21.707848469738437,28.823406417332833,0.07375461002695449
1111_1112,386,72.0,29.0,15.457767247889297,19.98311831234497,0.23649788306222452
1111_2323,374,88.0,30.0,15.0544543560408,20.33972911779445,0.1716222107986176
1111_2404,183,84.0,25.0,13.532553799548374,17.34283757309907,0.2564342676413903
1112_1113,393,41.0,17.0,11.408916840983986,14.469357534874524,0.10278425437768357
1113_1114,396,44.0,15.0,11.268321652917807,13.79971528175894,0.15172650444909264
1114_1115,396,44.0,21.0,12.591819745552758,16.568672940497056,0.1794087658960195
1115_2437,393,68.0,29.0,13.897916952373238,18.881933272862266,0.095707902570494
1117_1118,633,41.0,20.0,11.402300219417846,14.483344036665423,0.11786185622272094
1118_1119,632,24.0,17.0,9.147372698010598,10.927809131233003,0.046316210233732225
1119_1120,616,64.0,64.0,24.100038282070617,33.31581901475915,0.07306777533073205
112_113,1244,115.0,36.0,23.18169585339191,29.569760937441124,0.1332101047518316
1120_1164,390,192.0,107.0,73.92846470375638,91.69850216297665,0.18799239634279874
1121_1122,1118,37.0,14.0,9.572442365212847,11.871353481409379,0.0628804641866324
1122_1123,1108,27.0,11.0,7.4225731401958175,8.96818633032138,0.09198317769319353
1123_1124,1116,24.0,16.0,7.555358267829828,9.135256440719072,0.02417601886650056
1124_1125,1108,62.0,30.0,16.52681147883598,21.33654888221758,0.16540108455471392
1125_1127,1108,87.0,33.0,21.57603554856592,26.93159454509256,0.20751154975905217
1127_1130,1113,81.0,38.0,22.200791260281676,28.705858969935793,0.1119464453942226
113_114,839,33.0,20.0,13.1526675095928,16.928586512783003,0.05091312342295273
1130_1140,838,135.0,93.0,51.885212494974674,68.00780040752886,0.17546404625660406
1130_2550,272,70.0,40.0,26.799148614831005,32.31979261027313,0.17938910102730665
1135_7064,457,62.0,15.0,10.428359574336955,13.347104228268481,0.03023591913946766
